UTIL.LOG.EVENT|EVENT|DATE|TIME|USER|MSG|ID|CMD|URI|RETCD|SUBR|TTY|USERNO|PATH|WHO|SENTENCE|HOST|IP|PLATFORM|START|STOP|ELAPSED|PROCESS|FILE|THREAD|CREATE.DATE|ID
20210203-101500900-a2d7cc5479614|EXECUTE|20210203|10:15:00.02615|root|BASIC SIENA.BP SIENA.GEN.ACCOUNTS|20210203-101500900-a2d7cc5479614|BASIC SIENA.BP SIENA.GEN.ACCOUNTS||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-a2d7cc5479614
20210203-101500900-a36a187cadca4|EXECUTE|20210203|10:15:00.02599|root|FORMAT SIENA.BP SIENA.SOFR.HELPER|20210203-101500900-a36a187cadca4|FORMAT SIENA.BP SIENA.SOFR.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-a36a187cadca4
20210203-101500900-a4ef6f595b314|EXECUTE|20210203|10:15:00.02602|root|FORMAT SIENA.BP SIENA.RANDOMIZER.HELPER|20210203-101500900-a4ef6f595b314|FORMAT SIENA.BP SIENA.RANDOMIZER.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-a4ef6f595b314
20210203-101500900-a65eb30f0ffb4|EXECUTE|20210203|10:15:00.02625|root|CATALOG SIENA.BP SIENA.FORWARDS|20210203-101500900-a65eb30f0ffb4|CATALOG SIENA.BP SIENA.FORWARDS||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-a65eb30f0ffb4
20210203-101500900-aba2ca5456704|EXECUTE|20210203|10:15:00.02608|root|FORMAT SIENA.BP SIENA.MM.HELPER|20210203-101500900-aba2ca5456704|FORMAT SIENA.BP SIENA.MM.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-aba2ca5456704
20210203-101500900-af490ea4579b4|EXECUTE|20210203|10:15:00.02624|root|BASIC SIENA.BP SIENA.FORWARDS|20210203-101500900-af490ea4579b4|BASIC SIENA.BP SIENA.FORWARDS||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-af490ea4579b4
20210203-101500900-bc02aacb6eb14|EXECUTE|20210203|10:15:00.02610|root|CATALOG SIENA.BP SIENA.MM.HELPER|20210203-101500900-bc02aacb6eb14|CATALOG SIENA.BP SIENA.MM.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-bc02aacb6eb14
20210203-101500900-c86b1143d5ee4|EXECUTE|20210203|10:15:00.02613|root|CATALOG SIENA.BP SIENA.TBILLS.HELPER|20210203-101500900-c86b1143d5ee4|CATALOG SIENA.BP SIENA.TBILLS.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-c86b1143d5ee4
20210203-101500900-ceb1ea5988694|EXECUTE|20210203|10:15:00.02618|root|BASIC SIENA.BP SIENA.CACHE_FXMID.HELPER|20210203-101500900-ceb1ea5988694|BASIC SIENA.BP SIENA.CACHE_FXMID.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-ceb1ea5988694
20210203-101500900-dbdbfc8fe2334|EXECUTE|20210203|10:15:00.02621|root|BASIC SIENA.BP SIENA.MSSQL.INSTALL.HELPER|20210203-101500900-dbdbfc8fe2334|BASIC SIENA.BP SIENA.MSSQL.INSTALL.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-dbdbfc8fe2334
20210203-101500900-df9f449f5ed94|EXECUTE|20210203|10:15:00.02623|root|FORMAT SIENA.BP SIENA.FORWARDS|20210203-101500900-df9f449f5ed94|FORMAT SIENA.BP SIENA.FORWARDS||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-df9f449f5ed94
20210203-101500900-ece8aa400a054|EXECUTE|20210203|10:15:00.02617|root|FORMAT SIENA.BP SIENA.CACHE_FXMID.HELPER|20210203-101500900-ece8aa400a054|FORMAT SIENA.BP SIENA.CACHE_FXMID.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-ece8aa400a054
20210203-101500900-f17ee46b43d44|EXECUTE|20210203|10:15:00.02612|root|BASIC SIENA.BP SIENA.TBILLS.HELPER|20210203-101500900-f17ee46b43d44|BASIC SIENA.BP SIENA.TBILLS.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-f17ee46b43d44
20210203-101500900-f7886812839d4|EXECUTE|20210203|10:15:00.02622|root|CATALOG SIENA.BP SIENA.MSSQL.INSTALL.HELPER|20210203-101500900-f7886812839d4|CATALOG SIENA.BP SIENA.MSSQL.INSTALL.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101500900-f7886812839d4
20210203-101501901-02f73ae8adf14|EXECUTE|20210203|10:15:01.02657|root|BASIC SIENA.BP SIENA.EURIBOR|20210203-101501901-02f73ae8adf14|BASIC SIENA.BP SIENA.EURIBOR||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-02f73ae8adf14
20210203-101501901-14acdc6d15f94|EXECUTE|20210203|10:15:01.02651|root|BASIC SIENA.BP SIENA.CACHE_FXBID.HELPER|20210203-101501901-14acdc6d15f94|BASIC SIENA.BP SIENA.CACHE_FXBID.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-14acdc6d15f94
20210203-101501901-28c9f3399a914|EXECUTE|20210203|10:15:01.02640|root|CATALOG SIENA.BP SIENA.CPI.HELPER|20210203-101501901-28c9f3399a914|CATALOG SIENA.BP SIENA.CPI.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-28c9f3399a914
20210203-101501901-2d91b6e59a0b4|EXECUTE|20210203|10:15:01.02634|root|CATALOG SIENA.BP SIENA.ECB.HELPER|20210203-101501901-2d91b6e59a0b4|CATALOG SIENA.BP SIENA.ECB.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-2d91b6e59a0b4
20210203-101501901-44dffc6ed0db4|EXECUTE|20210203|10:15:01.02654|root|BASIC SIENA.BP SIENA.CACHE.CLEAR|20210203-101501901-44dffc6ed0db4|BASIC SIENA.BP SIENA.CACHE.CLEAR||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-44dffc6ed0db4
20210203-101501901-46979d2bfa3c4|EXECUTE|20210203|10:15:01.02658|root|CATALOG SIENA.BP SIENA.EURIBOR|20210203-101501901-46979d2bfa3c4|CATALOG SIENA.BP SIENA.EURIBOR||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-46979d2bfa3c4
20210203-101501901-485420a59b8c4|EXECUTE|20210203|10:15:01.02638|root|FORMAT SIENA.BP SIENA.CPI.HELPER|20210203-101501901-485420a59b8c4|FORMAT SIENA.BP SIENA.CPI.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-485420a59b8c4
20210203-101501901-4967dd1c2ac14|EXECUTE|20210203|10:15:01.02652|root|CATALOG SIENA.BP SIENA.CACHE_FXBID.HELPER|20210203-101501901-4967dd1c2ac14|CATALOG SIENA.BP SIENA.CACHE_FXBID.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-4967dd1c2ac14
20210203-101501901-4ebead0ebbd64|EXECUTE|20210203|10:15:01.02661|root|CATALOG SIENA.BP SIENA.GEN.TXN.DATA|20210203-101501901-4ebead0ebbd64|CATALOG SIENA.BP SIENA.GEN.TXN.DATA||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-4ebead0ebbd64
20210203-101501901-53010cf1871e4|EXECUTE|20210203|10:15:01.02637|root|CATALOG SIENA.BP SIENA.ESTR.HELPER|20210203-101501901-53010cf1871e4|CATALOG SIENA.BP SIENA.ESTR.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-53010cf1871e4
20210203-101501901-5cb405a29a4e4|EXECUTE|20210203|10:15:01.02648|root|BASIC SIENA.BP SIENA.CACHE_BOOK.HELPER|20210203-101501901-5cb405a29a4e4|BASIC SIENA.BP SIENA.CACHE_BOOK.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-5cb405a29a4e4
20210203-101501901-5ccda80c127d4|EXECUTE|20210203|10:15:01.02643|root|CATALOG SIENA.BP SIENA.DO|20210203-101501901-5ccda80c127d4|CATALOG SIENA.BP SIENA.DO||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-5ccda80c127d4
20210203-101501901-63abe6cefb694|EXECUTE|20210203|10:15:01.02655|root|CATALOG SIENA.BP SIENA.CACHE.CLEAR|20210203-101501901-63abe6cefb694|CATALOG SIENA.BP SIENA.CACHE.CLEAR||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-63abe6cefb694
20210203-101501901-64390b47779d4|EXECUTE|20210203|10:15:01.02662|root|FORMAT SIENA.BP SIENA.CACHE.FETCH|20210203-101501901-64390b47779d4|FORMAT SIENA.BP SIENA.CACHE.FETCH||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-64390b47779d4
20210203-101501901-6fa533f1d95e4|EXECUTE|20210203|10:15:01.02631|root|CATALOG SIENA.BP SIENA.CACHE_CURRENCY.HELPER|20210203-101501901-6fa533f1d95e4|CATALOG SIENA.BP SIENA.CACHE_CURRENCY.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-6fa533f1d95e4
20210203-101501901-71fb8b2933ad4|EXECUTE|20210203|10:15:01.02660|root|BASIC SIENA.BP SIENA.GEN.TXN.DATA|20210203-101501901-71fb8b2933ad4|BASIC SIENA.BP SIENA.GEN.TXN.DATA||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-71fb8b2933ad4
20210203-101501901-794fdf7193724|EXECUTE|20210203|10:15:01.02644|root|FORMAT SIENA.BP SIENA.NI.NAME|20210203-101501901-794fdf7193724|FORMAT SIENA.BP SIENA.NI.NAME||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-794fdf7193724
20210203-101501901-79ee509f2f474|EXECUTE|20210203|10:15:01.02629|root|FORMAT SIENA.BP SIENA.CACHE_CURRENCY.HELPER|20210203-101501901-79ee509f2f474|FORMAT SIENA.BP SIENA.CACHE_CURRENCY.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-79ee509f2f474
20210203-101501901-7ab21fd1f9514|EXECUTE|20210203|10:15:01.02632|root|FORMAT SIENA.BP SIENA.ECB.HELPER|20210203-101501901-7ab21fd1f9514|FORMAT SIENA.BP SIENA.ECB.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-7ab21fd1f9514
20210203-101501901-82202c32a1554|EXECUTE|20210203|10:15:01.02646|root|CATALOG SIENA.BP SIENA.NI.NAME|20210203-101501901-82202c32a1554|CATALOG SIENA.BP SIENA.NI.NAME||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-82202c32a1554
20210203-101501901-87d5b3be73994|EXECUTE|20210203|10:15:01.02633|root|BASIC SIENA.BP SIENA.ECB.HELPER|20210203-101501901-87d5b3be73994|BASIC SIENA.BP SIENA.ECB.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-87d5b3be73994
20210203-101501901-8e10954a58714|EXECUTE|20210203|10:15:01.02659|root|FORMAT SIENA.BP SIENA.GEN.TXN.DATA|20210203-101501901-8e10954a58714|FORMAT SIENA.BP SIENA.GEN.TXN.DATA||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-8e10954a58714
20210203-101501901-92dc979166414|EXECUTE|20210203|10:15:01.02645|root|BASIC SIENA.BP SIENA.NI.NAME|20210203-101501901-92dc979166414|BASIC SIENA.BP SIENA.NI.NAME||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-92dc979166414
20210203-101501901-9e0fb692d3104|EXECUTE|20210203|10:15:01.02630|root|BASIC SIENA.BP SIENA.CACHE_CURRENCY.HELPER|20210203-101501901-9e0fb692d3104|BASIC SIENA.BP SIENA.CACHE_CURRENCY.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-9e0fb692d3104
20210203-101501901-a95c8cab5fc04|EXECUTE|20210203|10:15:01.02628|root|CATALOG SIENA.BP SIENA.GIT.CHECKIN.HELPER|20210203-101501901-a95c8cab5fc04|CATALOG SIENA.BP SIENA.GIT.CHECKIN.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-a95c8cab5fc04
20210203-101501901-aea4ac68f4394|EXECUTE|20210203|10:15:01.02627|root|BASIC SIENA.BP SIENA.GIT.CHECKIN.HELPER|20210203-101501901-aea4ac68f4394|BASIC SIENA.BP SIENA.GIT.CHECKIN.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-aea4ac68f4394
20210203-101501901-b3f7b38421c74|EXECUTE|20210203|10:15:01.02639|root|BASIC SIENA.BP SIENA.CPI.HELPER|20210203-101501901-b3f7b38421c74|BASIC SIENA.BP SIENA.CPI.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-b3f7b38421c74
20210203-101501901-b8242aeeed3f4|EXECUTE|20210203|10:15:01.02656|root|FORMAT SIENA.BP SIENA.EURIBOR|20210203-101501901-b8242aeeed3f4|FORMAT SIENA.BP SIENA.EURIBOR||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-b8242aeeed3f4
20210203-101501901-c1a99ccfe0fc4|EXECUTE|20210203|10:15:01.02642|root|BASIC SIENA.BP SIENA.DO|20210203-101501901-c1a99ccfe0fc4|BASIC SIENA.BP SIENA.DO||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-c1a99ccfe0fc4
20210203-101501901-c5469eb770274|EXECUTE|20210203|10:15:01.02650|root|FORMAT SIENA.BP SIENA.CACHE_FXBID.HELPER|20210203-101501901-c5469eb770274|FORMAT SIENA.BP SIENA.CACHE_FXBID.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-c5469eb770274
20210203-101501901-d6d918b10a824|EXECUTE|20210203|10:15:01.02647|root|FORMAT SIENA.BP SIENA.CACHE_BOOK.HELPER|20210203-101501901-d6d918b10a824|FORMAT SIENA.BP SIENA.CACHE_BOOK.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-d6d918b10a824
20210203-101501901-ee3cd15d3f8e4|EXECUTE|20210203|10:15:01.02653|root|FORMAT SIENA.BP SIENA.CACHE.CLEAR|20210203-101501901-ee3cd15d3f8e4|FORMAT SIENA.BP SIENA.CACHE.CLEAR||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-ee3cd15d3f8e4
20210203-101501901-f026c75892714|EXECUTE|20210203|10:15:01.02649|root|CATALOG SIENA.BP SIENA.CACHE_BOOK.HELPER|20210203-101501901-f026c75892714|CATALOG SIENA.BP SIENA.CACHE_BOOK.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-f026c75892714
20210203-101501901-f24adc5054de4|EXECUTE|20210203|10:15:01.02636|root|BASIC SIENA.BP SIENA.ESTR.HELPER|20210203-101501901-f24adc5054de4|BASIC SIENA.BP SIENA.ESTR.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-f24adc5054de4
20210203-101501901-f5b44440774c4|EXECUTE|20210203|10:15:01.02635|root|FORMAT SIENA.BP SIENA.ESTR.HELPER|20210203-101501901-f5b44440774c4|FORMAT SIENA.BP SIENA.ESTR.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-f5b44440774c4
20210203-101501901-f8b501cd00d24|EXECUTE|20210203|10:15:01.02641|root|FORMAT SIENA.BP SIENA.DO|20210203-101501901-f8b501cd00d24|FORMAT SIENA.BP SIENA.DO||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101501901-f8b501cd00d24
20210203-101502902-1f68500a70474|EXECUTE|20210203|10:15:02.02681|root|BASIC SIENA.BP SIENA.FXREFRESH.HELPER|20210203-101502902-1f68500a70474|BASIC SIENA.BP SIENA.FXREFRESH.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-1f68500a70474
20210203-101502902-293bc0857f854|EXECUTE|20210203|10:15:02.02685|root|CATALOG SIENA.BP SIENA.CACHE_REASON.HELPER|20210203-101502902-293bc0857f854|CATALOG SIENA.BP SIENA.CACHE_REASON.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-293bc0857f854
20210203-101502902-2a26be9bec304|EXECUTE|20210203|10:15:02.02695|root|FORMAT SIENA.BP SIENA.CONFIGBACKUP.HELPER|20210203-101502902-2a26be9bec304|FORMAT SIENA.BP SIENA.CONFIGBACKUP.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-2a26be9bec304
20210203-101502902-32cc91f4c1f74|EXECUTE|20210203|10:15:02.02673|root|CATALOG SIENA.BP SIENA.CACHE_CPARTY.HELPER|20210203-101502902-32cc91f4c1f74|CATALOG SIENA.BP SIENA.CACHE_CPARTY.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-32cc91f4c1f74
20210203-101502902-36a1b07612c34|EXECUTE|20210203|10:15:02.02693|root|BASIC SIENA.BP SIENA.CACHE_DATE.HELPER|20210203-101502902-36a1b07612c34|BASIC SIENA.BP SIENA.CACHE_DATE.HELPER||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-36a1b07612c34
20210203-101502902-42a94b8028984|EXECUTE|20210203|10:15:02.02686|root|FORMAT SIENA.BP SIENA.EONIA.HELPER|20210203-101502902-42a94b8028984|FORMAT SIENA.BP SIENA.EONIA.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-42a94b8028984
20210203-101502902-46ca1907690b4|EXECUTE|20210203|10:15:02.02679|root|CATALOG SIENA.BP SIENA.XML.HEADER|20210203-101502902-46ca1907690b4|CATALOG SIENA.BP SIENA.XML.HEADER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-46ca1907690b4
20210203-101502902-4b458a6520f94|EXECUTE|20210203|10:15:02.02688|root|CATALOG SIENA.BP SIENA.EONIA.HELPER|20210203-101502902-4b458a6520f94|CATALOG SIENA.BP SIENA.EONIA.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-4b458a6520f94
20210203-101502902-54491091e14c4|EXECUTE|20210203|10:15:02.02670|root|CATALOG SIENA.BP SIENA.FORWARDS.HELPER|20210203-101502902-54491091e14c4|CATALOG SIENA.BP SIENA.FORWARDS.HELPER||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-54491091e14c4
20210203-101502902-556e14665ae14|EXECUTE|20210203|10:15:02.02666|root|BASIC SIENA.BP SIENA.FXREFRESH.POST|20210203-101502902-556e14665ae14|BASIC SIENA.BP SIENA.FXREFRESH.POST||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC SIENA.BP *|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210203|20210203-101502902-556e14665ae14
